Station,Date,mean_T,min_T,max_T,Precipitation
38384001,19690919,13.2,10.1,17.6,1.7
38384001,19690920,12.7,8.4,16.4,0
38384001,19690921,14.1,10.8,18.6,0
38384001,19690922,13.5,8.6,18,0
38384001,19690923,15,11.8,20.4,0
38384001,19690924,15.3,7.1,24.9,0
38384001,19690925,15.6,9.9,22.5,0
38384001,19690926,13.5,5.5,20.5,0
38384001,19690927,13.5,7.2,19.6,0
38384001,19690928,13.5,9.3,20.3,0
38384001,19690929,14,9.1,20.5,2.7
38384001,19690930,15.9,12,22.2,0
38384001,19691001,12.1,10.7,14.7,0
38384001,19691002,8.7,3.7,14.1,0
38384001,19691003,9.1,2.2,17.6,0
38384001,19691004,11.8,3.4,21.8,0
38384001,19691005,14.9,9.2,23.6,0
38384001,19691006,14,8.9,22.2,0
38384001,19691007,13.7,8.1,22.8,0
38384001,19691008,13.5,8.2,20.5,0
38384001,19691009,13.8,7.8,22.5,0
38384001,19691010,12.1,8,19.2,0
38384001,19691011,12.1,6.8,19.9,0
38384001,19691012,12.1,6.5,20.6,0
38384001,19691013,12.1,5,20.6,0
38384001,19691014,11.2,8.6,16.1,2.4
38384001,19691015,11.3,6.6,17.8,0
38384001,19691016,11.5,5.6,19.8,0
38384001,19691017,12.2,6.5,21.2,0
38384001,19691018,11.8,7.8,18.7,0
38384001,19691019,12.4,8.2,16.3,0
38384001,19691020,13.8,8.6,21.7,0.1
38384001,19691021,14.1,7.3,22.1,0
38384001,19691022,14.3,9.8,19.2,0.6
38384001,19691023,14.1,11.4,16.7,0
38384001,19691024,13.5,10.1,16.6,0.7
38384001,19691025,9.9,8.3,13,0
38384001,19691026,7.4,1.8,14.5,0
38384001,19691027,7.1,1.2,14.9,0
38384001,19691028,7,2.3,13.5,0
38384001,19691029,8,2.5,16,0
38384001,19691030,8.1,7,10,0
38384001,19691031,4.7,1,10.8,0
38384001,19691101,5.8,-2.2,17.8,0
38384001,19691102,7.3,0,15.5,0
38384001,19691103,7.4,-0.9,16.3,0
38384001,19691104,9.7,3.6,17.2,0
38384001,19691105,7,3.6,8.9,1
38384001,19691106,3.1,-3.3,10.3,0.3
38384001,19691107,8,1.9,12.7,7.5
38384001,19691108,11,7.4,14.2,0.2
38384001,19691109,11.2,9.8,13.1,8.2
38384001,19691110,10.7,7.2,15.8,0
38384001,19691111,11.3,4,18.6,0
38384001,19691112,15.5,13.4,17.8,14.4
38384001,19691113,11.3,9.1,14.3,8.2
38384001,19691114,8.1,5,13.1,0
38384001,19691115,6.6,2.7,11.2,1.1
38384001,19691116,8.5,4.7,13.1,0
38384001,19691117,7.4,3.6,11.3,4.7
38384001,19691118,2.8,1.7,6,0
38384001,19691119,1.4,-5.7,8.1,0
38384001,19691120,3.9,-1.5,13.2,0
38384001,19691121,4.1,-1.4,10.3,0.3
38384001,19691122,8.2,3.8,11.8,2.9
38384001,19691123,11,5.1,18.3,23.3
38384001,19691124,7.1,4.5,9.8,6.3
38384001,19691125,4.1,0.5,8.6,1.8
38384001,19691126,-0.2,-1.6,1.8,0.6
38384001,19691127,-0.6,-1.7,1.9,0
38384001,19691128,0,-5.9,4,1.4
38384001,19691129,-0.8,-3.2,0.8,0.2
38384001,19691130,-4.2,-6.4,-2.4,0
38384001,19691201,-2.8,-4,-1.2,0
38384001,19691202,-4.3,-7.5,-1,0
38384001,19691203,-2,-7,1.7,24.2
38384001,19691204,1.4,0,3.9,8.7
38384001,19691205,-3.3,-5.2,-2.2,0
38384001,19691206,-6.7,-10.4,-2,0
38384001,19691207,-6.9,-11.1,-4.4,0
38384001,19691208,-5.9,-8.8,-3.9,0
38384001,19691209,-4.1,-7.7,-1,0
38384001,19691210,-7.5,-12.1,-2.7,0
38384001,19691211,-8.4,-13,-4.8,0
38384001,19691212,-4.5,-6.7,-2,0
38384001,19691213,-3.5,-5.7,-1.9,0
38384001,19691214,-2.8,-5.6,3.1,1.6
38384001,19691215,2.5,-2.1,4.5,5.7
38384001,19691216,1.3,0,2.3,4.1
38384001,19691217,-0.7,-6,1.5,0.9
38384001,19691218,1.8,0.5,5,6.5
38384001,19691219,-2.9,-4.6,-1.7,0
38384001,19691220,-5,-6.7,-3.9,0
38384001,19691221,-4.6,-7.4,-1.6,0
38384001,19691222,0.5,-6,7.2,5
38384001,19691223,2.5,1.1,3.7,1.1
38384001,19691224,2.2,-0.7,5.4,0
38384001,19691225,0,-2.3,3.5,0
38384001,19691226,0.1,-1.8,4.3,0
38384001,19691227,-2.1,-4.2,-0.7,0
38384001,19691228,-2.7,-4,0.2,0
38384001,19691229,-2.2,-5.1,1.3,0
38384001,19691230,-2.1,-4.6,0.8,0
38384001,19691231,-2.9,-4.3,-0.1,0
38384001,19700101,-3,-5.6,-1.3,0.1
38384001,19700102,-3.4,-4.2,-1.9,0
38384001,19700103,-4.6,-11,3,0
38384001,19700104,0.9,-4.8,5.8,2.7
38384001,19700105,3.9,0,10.3,6.2
38384001,19700106,-4,-5.8,0,0
38384001,19700107,-5.5,-9,-2.5,0
38384001,19700108,-2.9,-11.7,4.7,0
38384001,19700109,4.1,1,7,0.1
38384001,19700110,8.9,3,14.9,0.1
38384001,19700111,9.9,7.1,12.2,3.9
38384001,19700112,4.4,1.8,8,0
38384001,19700113,3.2,-0.3,8.2,0
38384001,19700114,6.2,-0.9,13.9,0.6
38384001,19700115,5.1,3.9,6.9,16.3
38384001,19700116,4.8,3.7,7,0
38384001,19700117,2.4,1,5.4,0
38384001,19700118,0.5,-5.4,4.8,0.9
38384001,19700119,2.1,-1.8,8.2,0
38384001,19700120,0,-4.9,5.6,0
38384001,19700121,2,-0.3,4.9,0.3
38384001,19700122,2.6,-0.4,7,0
38384001,19700123,3.2,-2.8,8.7,0.2
38384001,19700124,5.8,3.3,8.8,0
38384001,19700125,5.3,0.3,10.4,0.6
38384001,19700126,8.3,5.4,12.9,0.3
38384001,19700127,7.3,6.1,8,4.5
38384001,19700128,3.1,1.2,6.3,0
38384001,19700129,3.5,-2.2,9.2,5.6
38384001,19700130,5.5,3.2,7.3,17.7
38384001,19700131,2.8,0.1,5,0.6
38384001,19700201,-0.7,-3.7,3.4,0
38384001,19700202,1.7,-3.3,7,16.2
38384001,19700203,7.6,3,9.7,8.2
38384001,19700204,9.4,5.6,12.8,0.9
38384001,19700205,6.8,2.5,9.4,8.8
38384001,19700206,6,3.6,9.9,0
38384001,19700207,4.8,0.1,10.1,0.3
38384001,19700208,7,4.2,8.3,0
38384001,19700209,8.5,6.1,11.6,4.8
38384001,19700210,5.4,2.9,9.2,2.1
38384001,19700211,3.6,1,6.6,5
38384001,19700212,3.1,-1.1,9.2,2.1
38384001,19700213,4,-0.8,8.9,0
38384001,19700214,0.3,-1.8,1.3,6.5
38384001,19700215,-3.2,-4.5,-2.8,0.1
38384001,19700216,-5.1,-8.1,-1.5,2.6
38384001,19700217,-5.1,-16.9,0.9,6.6
38384001,19700218,0.8,-1.9,2.8,2.2
38384001,19700219,-3.5,-10.3,1.8,7.7
38384001,19700220,2.7,0.3,5.3,1
38384001,19700221,3.3,1.8,7.2,1.9
38384001,19700222,6.3,3.6,8.6,4
38384001,19700223,5.9,4.4,9.4,13.2
38384001,19700224,3.5,2,6.7,3.8
38384001,19700225,1,-0.3,6,3.8
38384001,19700226,-0.7,-5,2.9,0.2
38384001,19700227,0.1,-2,3,0
38384001,19700228,-1.1,-2.7,1.2,0
38384001,19700301,-2.2,-4.9,0.3,0
38384001,19700302,-2.3,-6.2,1.3,6.5
38384001,19700303,-1.5,-2.1,-0.7,1
38384001,19700304,-1.6,-3.6,2.2,2.4
38384001,19700305,-1.4,-3.7,-0.5,1.9
38384001,19700306,-3.3,-4.6,1,0.8
38384001,19700307,-5.3,-16.3,3.8,0.8
38384001,19700308,0.5,-1.7,2.2,5.3
38384001,19700309,-3.5,-13.5,3.9,0
38384001,19700310,-0.5,-5.2,4.2,0
38384001,19700311,0.5,-0.8,2,0
38384001,19700312,0.4,-8.4,6.6,0
38384001,19700313,4.4,-1.1,9.6,0
38384001,19700314,3.3,0,6.1,10.3
38384001,19700315,1.4,0.1,2.9,0.3
38384001,19700316,2.5,-2,8.3,0
38384001,19700317,3.3,0.9,6.6,0.1
38384001,19700318,3.4,0,5.9,9.3
38384001,19700319,3.6,1.1,6.6,2
38384001,19700320,5.8,-0.7,11.4,0
38384001,19700321,7.8,-0.6,16,0
38384001,19700322,8.2,4.1,10.4,12.8
38384001,19700323,8.2,6.6,10.4,6.4
38384001,19700324,6.1,3.8,8.1,22.1
38384001,19700325,6.3,4.7,9.3,2.8
38384001,19700326,7.5,4.1,13.2,18.7
38384001,19700327,3.8,1.8,5.8,0.4
38384001,19700328,1.7,-2.2,5.6,0
38384001,19700329,2,-3.4,8.2,0
38384001,19700330,5.9,-3.9,13.9,0
38384001,19700331,8.6,6.8,13.1,10.8
38384001,19700401,5.6,2.7,10.7,1.1
38384001,19700402,1.2,-1.1,3.3,3.5
38384001,19700403,0,-3.1,3.8,2.2
38384001,19700404,1,-1,4.5,8.5
38384001,19700405,1.1,0.2,4.7,1.5
38384001,19700406,2.2,-3.9,8.4,0
38384001,19700407,4.6,3.5,5.4,28.9
38384001,19700408,3.6,2.5,5.2,8.9
38384001,19700409,3.5,-1.1,9.9,0.1
38384001,19700410,2.5,-0.9,7,1.3
38384001,19700411,4.6,-1.9,11.2,0
38384001,19700412,8,2.8,12.8,9.1
38384001,19700413,9.1,7.5,13.1,11.3
38384001,19700414,7.2,4.3,10.3,0
38384001,19700415,6.5,-0.2,13.2,0
38384001,19700416,9.7,0.9,18.7,0
38384001,19700417,14.4,5.1,24.7,0
38384001,19700418,16.3,8.2,25.6,0.2
38384001,19700419,12,9.8,15.7,23
38384001,19700420,7.5,5.6,10.8,1.4
38384001,19700421,8,3,13.2,0
38384001,19700422,10.2,3.8,17,0
38384001,19700423,15.3,6.6,23,0.3
38384001,19700424,14.6,10.1,19.5,0
38384001,19700425,13,5.3,18.2,17.2
38384001,19700426,8.5,5.3,12.4,4.8
38384001,19700427,6.2,3.2,11.1,0.6
38384001,19700428,5.9,2.8,9.9,1.1
38384001,19700429,5.8,1.3,9.8,1.3
38384001,19700430,6.3,0,11.3,3.2
38384001,19700501,7,4.8,11.2,1.7
38384001,19700502,7.8,0,13.9,0.2
38384001,19700503,12.1,6.1,18.3,0
38384001,19700504,13,5.1,19.9,0
38384001,19700505,13.9,8,20.2,0.2
38384001,19700506,11.3,9.3,12.8,8
38384001,19700507,12.5,5.8,17.7,5.3
38384001,19700508,10.3,7.1,14,0.1
38384001,19700509,8.8,4.4,14.2,33
38384001,19700510,9.6,8.2,14,17.8
38384001,19700511,12,6,18.3,0
38384001,19700512,13.9,8.8,19,0
38384001,19700513,14.2,6.1,20.6,0
38384001,19700514,14.9,7,22.1,0.6
38384001,19700515,14.1,11.1,19.9,6.4
38384001,19700516,11.9,9.4,16.1,0
38384001,19700517,11.7,10,13.7,0
38384001,19700518,12.6,9.6,18.2,0
38384001,19700519,12.7,3.2,19.6,0
38384001,19700520,13.4,5.5,19,0
38384001,19700521,12.9,8.7,16.7,2.8
38384001,19700522,9.8,7.5,13.8,0
38384001,19700523,10.9,1.8,17.3,0
38384001,19700524,13.4,3.3,22.3,0
38384001,19700525,18.1,11.4,24.8,1
38384001,19700526,14.9,9.7,20.3,0
38384001,19700527,14.6,5.9,20.9,0
38384001,19700528,14.7,5,22,0
38384001,19700529,15.3,6.8,22.8,0.8
38384001,19700530,13.6,11.9,16,0
38384001,19700531,14.5,5.5,21.1,0
38384001,19700601,17.1,8,23.2,0
38384001,19700602,17.3,9.8,23.8,0
38384001,19700603,15.2,6.6,22.9,0
38384001,19700604,16.6,10.1,23.1,0
38384001,19700605,15,11.2,17.9,0.3
38384001,19700606,18.5,12.6,25,0.2
38384001,19700607,19.4,15.7,23.3,2.1
38384001,19700608,16.9,11.8,23.7,11.4
38384001,19700609,15.7,12.9,21.7,3.2
38384001,19700610,16.5,13.2,20,3.8
38384001,19700611,19,12.5,24.9,0
38384001,19700612,19.8,13.7,25.9,0
38384001,19700613,19.7,12.1,26.8,0
38384001,19700614,19.7,14.2,26.3,0.1
38384001,19700615,21.6,14.9,28,0
38384001,19700616,20.8,15.9,26.5,17.6
38384001,19700617,17.3,14.3,21.4,9.3
38384001,19700618,16.9,14.1,21.3,1.8
38384001,19700619,15.4,13,18.3,0.2
38384001,19700620,16.2,14.6,18.3,0
38384001,19700621,19.4,15.3,24.6,0
38384001,19700622,21.2,12.9,27.7,0
38384001,19700623,19.9,14.3,28,2
38384001,19700624,19.5,13.2,25.2,0
38384001,19700625,19.6,11.7,26,0
38384001,19700626,21.7,13.3,29.6,0
38384001,19700627,22.5,16.2,28,4.5
38384001,19700628,16.5,12.8,19.5,10.8
38384001,19700629,15,10.6,19.7,0.3
38384001,19700630,14.3,11.8,17.8,0.3
38384001,19700701,14.8,7.7,21.2,0
38384001,19700702,17.2,14.6,21.4,0
38384001,19700703,14.2,11.9,17.8,0
38384001,19700704,14.4,8.6,19,0
38384001,19700705,16.5,6.2,23.8,0
38384001,19700706,20,10.4,28.9,0
38384001,19700707,21,12.4,29.8,0
38384001,19700708,19.2,15.2,24.8,1.1
38384001,19700709,18.4,11.6,26.2,2
38384001,19700710,18.6,12.3,24.7,0
38384001,19700711,20,10,27.2,0
38384001,19700712,21.1,13.3,27.6,0
38384001,19700713,21.7,12.7,30.2,0
38384001,19700714,22.9,16,31,5.3
38384001,19700715,13.9,10.6,16.2,11.6
38384001,19700716,12.1,9.5,16.3,0
38384001,19700717,13.7,9.6,17.8,0
38384001,19700718,13.3,4.8,20.2,0
38384001,19700719,15.9,5.9,23.8,0.5
38384001,19700720,18.2,15.9,22.9,6.1
38384001,19700721,19.6,15.1,27.6,0.1
38384001,19700722,21.4,11.1,29.6,0
38384001,19700723,23.7,14.6,32.3,0
38384001,19700724,22.5,14.4,33.3,39.2
38384001,19700725,17.7,12,21.9,0
38384001,19700726,19.1,15.2,23.7,0
38384001,19700727,20.5,14,27,0
38384001,19700728,22.6,13.7,31.3,0
38384001,19700729,20.8,15.1,26,0
38384001,19700730,20.4,16.2,25.5,0
38384001,19700731,20.3,14.8,27.3,1
38384001,19700801,21.6,14.1,28.8,0
38384001,19700802,21.8,14.4,29.3,0
38384001,19700803,22.4,15.2,30.4,0
38384001,19700804,22.9,15.3,30.4,0
38384001,19700805,23.5,15.1,31.8,0
38384001,19700806,25.1,17,32.9,0
38384001,19700807,22.5,17,31.2,5.8
38384001,19700808,19.1,14.5,25.4,22.5
38384001,19700809,15.1,13.4,16.5,9.2
38384001,19700810,16.7,14.2,21.6,0
38384001,19700811,17.2,13.2,21.7,0
38384001,19700812,19.2,15.1,25.2,0
38384001,19700813,22,13.3,30.2,0
38384001,19700814,20.8,15,26.8,0
38384001,19700815,20.5,16.8,26.5,0
38384001,19700816,21.9,16.5,27.3,0.4
38384001,19700817,17.5,14.4,20.8,0
38384001,19700818,15.6,4.5,25.7,16.4
38384001,19700819,20.5,15.7,25.9,21.5
38384001,19700820,17,13.2,21.8,12.7
38384001,19700821,14.2,12.2,18.1,0
38384001,19700822,14,7.6,20.4,0
38384001,19700823,13.9,11.1,18.3,3.4
38384001,19700824,14.8,10.4,19.9,0
38384001,19700825,15,7.9,22.2,0
38384001,19700826,18.2,9.4,25.9,0
38384001,19700827,19.1,10.1,26.4,0
38384001,19700828,18.5,11,26,0
38384001,19700829,17.9,15,22.1,2.3
38384001,19700830,18.8,14.4,24.6,0
38384001,19700831,19.1,15,22.9,0
38384001,19700901,17.4,12.2,22.8,0
38384001,19700902,17.4,8.1,26.6,0
38384001,19700903,16.9,11.6,20.4,2.6
38384001,19700904,17.1,10.9,21.5,0
38384001,19700905,18.5,11.4,24.8,0
38384001,19700906,19.1,15.4,24.6,0
38384001,19700907,18.7,9.7,28.2,0.1
38384001,19700908,21.2,14.3,27.2,0
38384001,19700909,21.5,17,27,0
38384001,19700910,20.7,16.8,28.8,0.6
38384001,19700911,12.2,10.2,14.3,53.4
38384001,19700912,13.8,4.7,21.3,0
38384001,19700913,14.5,9.2,18.9,0
38384001,19700914,15.3,6.9,24,0
38384001,19700915,16.5,10,23.7,9
38384001,19700916,12.9,9,17.3,0
38384001,19700917,11.4,4.4,18,0
38384001,19700918,12.7,5.1,22,0
38384001,19700919,13.7,5.1,21.9,0
38384001,19700920,14.4,6.9,22.6,0
38384001,19700921,15.6,8.4,24,0
38384001,19700922,16.4,8.5,23.6,0
38384001,19700923,15.1,11.5,19.5,0
38384001,19700924,12.1,5.6,19.9,0
38384001,19700925,13.3,5.5,23.1,0
38384001,19700926,15.9,10.6,24.5,0
38384001,19700927,16.4,11.2,24.2,0
38384001,19700928,16.6,11.7,24.3,0
38384001,19700929,15.8,10.7,24.2,0
38384001,19700930,14.5,9.1,24.4,12.3
38384001,19701001,12.2,10.3,15.4,4.9
38384001,19701002,13.1,7.7,20.7,0.4
38384001,19701003,9.9,8,12.6,3
38384001,19701004,9.1,3.1,14,0
38384001,19701005,11.8,4.4,19.8,0
38384001,19701006,14.7,7.8,22.2,0
38384001,19701007,14.5,11.1,21.6,28
38384001,19701008,10.4,9.7,12.6,47
38384001,19701009,13.3,10,16.2,4.9
38384001,19701010,15.5,11.3,21.2,1.4
38384001,19701011,15.4,9.3,24.8,0
38384001,19701012,14.2,9.7,21.6,0
38384001,19701013,13.3,7.1,20.4,0
38384001,19701014,11.4,10.7,12.2,0
38384001,19701015,11,10.3,14.5,0
38384001,19701016,9,5,14.2,0
38384001,19701017,8.5,1.6,18.2,0
38384001,19701018,7.3,3,11.3,0
38384001,19701019,10.2,5,17.1,4
38384001,19701020,6.1,4,9.6,5.3
38384001,19701021,4.2,1,7.4,0
38384001,19701022,5.5,3.1,8.6,2.8
38384001,19701023,5.8,3.8,8.9,0
38384001,19701024,5.3,0.6,9.9,0
38384001,19701025,4,-2.3,12.8,0
38384001,19701026,6.1,1,15,0
38384001,19701027,6.6,-0.2,13,0
38384001,19701028,7.5,4.4,12.7,0
38384001,19701029,6.5,3.1,10.9,0
38384001,19701030,7.6,0.6,17,0
38384001,19701031,8.4,2.3,17.5,0
38384001,19701101,8.7,2.6,19.8,0
38384001,19701102,11,4.9,21.8,0
38384001,19701103,12.5,5.1,23.2,0
38384001,19701104,10.8,6.7,15.3,0
38384001,19701105,8.3,-0.6,16,1
38384001,19701106,7,3.8,10.6,0
38384001,19701107,5.6,1.7,10.1,2
38384001,19701108,8.9,6.1,14.8,0
38384001,19701109,6,5.9,10.5,0
38384001,19701110,5,5.2,11,0
38384001,19701111,4.9,-1.3,12.8,0
38384001,19701112,10.2,1.3,17.2,11.2
38384001,19701113,8,6.1,9.9,38.6
38384001,19701114,6.4,3.2,11.7,0.1
38384001,19701115,5.1,2.3,8.3,0
38384001,19701116,1.8,-1.2,6,0
38384001,19701117,4.3,-2.3,8.4,1.2
38384001,19701118,10.6,3,15.4,0.1
38384001,19701119,11.5,8.3,14.4,16.5
38384001,19701120,8.8,2.8,14.5,16.7
38384001,19701121,6.7,3,8.8,15
38384001,19701122,3.9,1.6,7.8,0.1
38384001,19701123,2.5,-2.8,8.6,0
38384001,19701124,6.2,0.7,12.9,0
38384001,19701125,5.7,-0.3,13.7,0
38384001,19701126,5.3,0.9,12.2,0
38384001,19701127,4.4,1.2,10.8,0
38384001,19701128,6.4,1.1,11.5,0
38384001,19701129,10.3,4.7,15.2,11.5
38384001,19701130,10.4,5.8,14.9,0
38384001,19701201,9.7,6.6,13.6,0.2
38384001,19701202,5.7,4.7,9.2,0.1
38384001,19701203,4,-0.2,7.5,8.7
38384001,19701204,8.4,5.8,11.2,0
38384001,19701205,7,4.2,10.1,0.2
38384001,19701206,3.4,-2.6,11.1,3.6
38384001,19701207,4,2.3,4.6,6.3
38384001,19701208,3.1,0.8,5.3,0
38384001,19701209,2.2,0.2,6.8,0
38384001,19701210,-0.1,-5.3,6.2,0
38384001,19701211,1.4,-3.8,7.8,0
38384001,19701212,2.3,-0.2,7.2,0
38384001,19701213,3.5,1.3,5.1,3.9
38384001,19701214,4.3,3.2,5,0
38384001,19701215,2.6,2.1,4,0
38384001,19701216,-0.5,-2.6,1.5,0
38384001,19701217,-2.4,-6.2,2.2,0
38384001,19701218,-3,-4.1,-1,0
38384001,19701219,-1.7,-3.6,0.2,0
38384001,19701220,-2.8,-4.6,-0.6,0
38384001,19701221,-1.5,-3.3,1.1,0
38384001,19701222,-1,-3.1,1.4,0
38384001,19701223,-3.5,-5,-1.5,0
38384001,19701224,-6.5,-8.4,-5.1,0
38384001,19701225,-5.4,-9.1,-1,0
38384001,19701226,-3.3,-7.3,-1,3.7
38384001,19701227,-3.7,-6.3,-1.6,2
38384001,19701228,-2.8,-5.1,1.2,0.6
38384001,19701229,-3.7,-8.6,-1.3,25.6
38384001,19701230,-2.3,-5.8,0.4,0
38384001,19701231,-3.9,-5.3,-1.6,0.5
38384001,19710101,-9.4,-12,-6.6,0
38384001,19710102,-17.4,-27,-6.8,0
38384001,19710103,-20.3,-27.1,-8.8,0
38384001,19710104,-19.4,-26,-7.9,0
38384001,19710105,-13,-24.7,-5.4,0
38384001,19710106,-7.6,-11.4,-3.6,0
38384001,19710107,-5.9,-12.4,-1.7,0
38384001,19710108,-3.1,-7.2,3.4,0
38384001,19710109,0.3,-4.5,7.4,0
38384001,19710110,-4.1,-12.2,3,0
38384001,19710111,1.4,-2.7,8.4,0
38384001,19710112,-0.4,-4.6,4,0
38384001,19710113,0.7,-2.8,4.7,0
38384001,19710114,0,-3.7,3,0
38384001,19710115,0.9,-1.8,6.1,0
38384001,19710116,-1.3,-7.3,7.3,0
38384001,19710117,-2.2,-7.5,1.6,0
38384001,19710118,0.5,-3.8,5.2,0.9
38384001,19710119,3.2,-0.8,6,9.8
38384001,19710120,2.1,1,3.6,11.5
38384001,19710121,0.6,-1.8,3.1,26
38384001,19710122,2.2,-0.2,6.7,0
38384001,19710123,2.2,-1,5.6,6.7
38384001,19710124,4.7,0,9.4,0
38384001,19710125,4.4,1.7,6.2,3.9
38384001,19710126,6,4,8.7,7.4
38384001,19710127,7.1,4,11.1,0.3
38384001,19710128,5.4,-0.1,9.5,0
38384001,19710129,3.9,-0.6,9.3,0
38384001,19710130,7.4,2.8,16,0
38384001,19710131,4.9,2.4,7.5,0
38384001,19710201,2.7,1.2,4.2,2.3
38384001,19710202,-0.4,-1.6,1.2,0
38384001,19710203,-1.9,-5,1,0
38384001,19710204,1,-1.8,5.6,0
38384001,19710205,0.4,-2,5.1,0
38384001,19710206,-0.2,-5,6.8,0
38384001,19710207,-1,-1.8,-0.1,0.1
38384001,19710208,-0.3,-2.1,5,0
38384001,19710209,-0.2,-6.1,8,0
38384001,19710210,2.6,-2.2,11.6,0
38384001,19710211,2.4,-2,10.8,0
38384001,19710212,3.1,-1.8,11.5,0
38384001,19710213,3.6,-2.2,11.2,0.7
38384001,19710214,4.9,1.1,8.7,0.3
38384001,19710215,2.3,-4.8,8.3,3.6
38384001,19710216,3.6,0.8,4.9,0
38384001,19710217,3.9,-0.8,8.9,7.6
38384001,19710218,4.6,2.2,9.5,18.5
38384001,19710219,2.4,0.1,6,2.1
38384001,19710220,3.6,-0.1,7.2,1.2
38384001,19710221,5.8,2.9,11.2,1.4
38384001,19710222,5,2.8,8.7,0
38384001,19710223,2.6,-0.1,6.9,0
38384001,19710224,2.3,-3.1,7.8,0
38384001,19710225,1.7,-2.3,5.6,0
38384001,19710226,3.7,-0.8,8,0
38384001,19710227,3.2,0.8,7.4,0
38384001,19710228,-2.1,-4.9,1.3,0
38384001,19710301,-3.3,-6.6,0.2,0
38384001,19710302,-3.5,-10,2.2,1.2
38384001,19710303,-0.8,-3.4,2.4,1.6
38384001,19710304,-3.4,-5.2,-2.7,0
38384001,19710305,-7.6,-11.1,-4.1,0
38384001,19710306,-8.6,-11.9,-4.5,0
38384001,19710307,-8.6,-14.9,-3,0
38384001,19710308,-5.5,-11.8,1.8,0
38384001,19710309,-3.8,-10.3,2.9,0
38384001,19710310,-0.9,-8.1,5.8,0
38384001,19710311,1.7,-4.9,6.4,0
38384001,19710312,2.4,-2.3,9.4,0
38384001,19710313,5.1,-5.1,15.2,0
38384001,19710314,5.9,2.4,10.6,26.1
38384001,19710315,2,0.4,3.2,11
38384001,19710316,1.7,-3.3,8.3,0
38384001,19710317,5.6,-0.1,12.8,0
38384001,19710318,6.9,1.1,12.3,16.9
38384001,19710319,5.7,3.9,10.3,23.1
38384001,19710320,2.1,0,4.2,52
38384001,19710321,0.6,-0.4,1.6,27.1
38384001,19710322,1.3,-0.1,3.8,2.7
38384001,19710323,3.2,1.1,4,0
38384001,19710324,3.5,-1.9,9.5,0
38384001,19710325,5.5,-2.1,13.4,3.9
38384001,19710326,3.8,1.9,5.3,4.1
38384001,19710327,3.8,1.3,6.9,0
38384001,19710328,3.3,-0.5,7,0
38384001,19710329,3.8,-2.6,10.4,0
38384001,19710330,6.2,-2.9,14.6,0
38384001,19710331,7.7,-0.1,15.6,0
38384001,19710401,7.2,-1.6,15.9,0
38384001,19710402,7.9,-0.2,15.8,0
38384001,19710403,8.4,1.3,15.3,4.3
38384001,19710404,9.5,4.5,17,0
38384001,19710405,8.9,3.1,15.1,1.1
38384001,19710406,10.3,1.8,17.1,0
38384001,19710407,11.1,4.5,17,0.1
38384001,19710408,11.3,5.8,16.2,0
38384001,19710409,12.2,7.2,18.7,0
38384001,19710410,11.9,3,20,0
38384001,19710411,10.2,4.7,16.2,0
38384001,19710412,12.1,4.6,19.9,0
38384001,19710413,12.2,3.8,20.8,0
38384001,19710414,13.4,3.9,23,0
38384001,19710415,13.1,3.8,22.7,0
38384001,19710416,12.5,4.4,21.9,0.5
38384001,19710417,10.5,9.1,12.3,2.3
38384001,19710418,9,0.1,17.8,0
38384001,19710419,12.8,2.7,20.6,0
38384001,19710420,14.7,5,22,0
38384001,19710421,12.8,5.2,19.5,0.1
38384001,19710422,15,7,20.8,0
38384001,19710423,12.4,11,16.1,44.5
38384001,19710424,7.9,4.8,10.1,1.9
38384001,19710425,8.4,4.9,12.7,0
38384001,19710426,8.9,-1,16.7,2.3
38384001,19710427,10.9,9.1,14.8,20.2
38384001,19710428,9.4,6,14.6,0
38384001,19710429,10.7,1.7,18.4,8.4
38384001,19710430,11.9,9.2,15.5,29.8
38384001,19710501,10.7,8.6,13.7,11.3
38384001,19710502,8.8,7.7,10.3,0
38384001,19710503,8.3,7,10.3,0
38384001,19710504,11.2,5.6,16.4,0
38384001,19710505,12.4,7,18.2,0
38384001,19710506,14.5,5.9,20.3,0
38384001,19710507,14.3,5.2,21.4,0
38384001,19710508,17.2,7.3,24.5,0
38384001,19710509,19.1,9.6,26.2,0
38384001,19710510,18.7,12.1,23.9,0
38384001,19710511,15,7.3,20.8,0
38384001,19710512,16.9,13,23.2,0
38384001,19710513,16,11.1,22.3,0.4
38384001,19710514,16,8.1,23.1,0
38384001,19710515,15.7,9.7,21,0
38384001,19710516,16.2,8.4,22.7,0.7
38384001,19710517,15.6,10.9,22,8.1
38384001,19710518,17.2,9.7,24,0
38384001,19710519,16.9,9.2,24.6,0.1
38384001,19710520,15,10.9,20.3,1.4
38384001,19710521,15.4,10.3,21.3,0.1
38384001,19710522,14.3,7.8,19.4,0.1
38384001,19710523,13.9,10.7,19.3,18.1
38384001,19710524,10.7,8.2,14.7,0.3
38384001,19710525,11.6,7.5,18.1,0.3
38384001,19710526,11.7,8.4,17.8,23
38384001,19710527,9.5,7.1,11.5,5.9
38384001,19710528,9,5.9,12.6,4.8
38384001,19710529,10.4,4.8,16.3,0
38384001,19710530,11.9,2.7,19.4,0
38384001,19710531,12.6,8.4,15,0
38384001,19710601,15.7,12.6,21.4,0
